2445,-17.03645,20.96086,chkhmohamedlmami,11,663,18,5.19999995
419,-8.22253,15.52749,�cole2,6,337,8,3.999948588
236,-7.478,16.71232,�coleabnabe,1,46,2,3.999987231
271,-7.51822,16.47917,�coleberibabe,4,211,6,3.999960851
237,-7.30386,16.77521,�coleboukhzam2,2,74,1,7.039889336
420,-7.78326,15.65551,�coleboutezegrarett,2,77,2,0
492,-8.08373,16.28668,�coledahara,1,76,1,3.99997648
474,-7.88614,15.78574,�coledarignbe,2,217,2,0
444,-8.30054,16.0763,�coleechayev2,1,46,1,0
277,-7.41026,16.28914,�coleelmedroum,3,152,7,3.99995277
238,-7.38505,16.62504,�coleengiy_+zedar,2,69,2,3.999985592
294,-7.38972,16.22425,�coleesbea,1,67,1,3.759936622
493,-8.13434,16.21554,�colegnimbark,1,32,1,3.999996052
445,-8.41025,15.99755,�colegrad,1,67,2,0
552,-8.69033,16.31612,�colehassiabdi1,2,78,5,3.999999927
446,-8.1784,16.04884,�colehassibabe,1,50,2,0
553,-8.72166,16.21275,�colehassinbeg,3,123,5,3.759973819
447,-8.36104,15.74376,�coleidare,2,181,6,3.279968091
239,-7.59117,16.57776,�coleidriss,2,270,5,3.999947877
272,-7.72492,16.30795,�colejegre1,1,39,1,3.27994143
240,-7.57636,16.58952,�colekhabe,2,97,1,3.999958432
475,-7.88936,15.85753,�colekhawva,1,53,1,0
554,-8.86996,16.16401,�colekhoukhri,3,94,3,0
1908,-13.01372,17.53435,coleleadeile2,1,25,1,3.759988365
448,-8.48803,16.15224,�colelekbache,1,46,1,3.27997104
476,-8.04692,15.6951,�colemedinettjeman,1,44,1,3.279964992
477,-7.95922,15.9231,�colemekhemteissir2,1,25,2,0
241,-7.75231,16.55988,�colemeymouna,1,39,1,3.759970613
234,-7.02652,16.72013,�colemkhaizin,1,17,1,0
279,-7.28256,16.3413,�colenour2,1,44,1,3.999999561
449,-8.58232,16.2748,�coleoumleadame,2,172,10,3.999982691
450,-8.25551,16.07365,�colerachid,1,31,1,2.799944097
494,-8.19171,16.23575,�colesava3,3,158,6,3.99999993
451,-8.20975,15.74823,�colesayle,1,40,1,0
478,-7.97639,15.75745,�colesouhbi,4,219,5,0
423,-8.15185,15.62662,�coletakha,2,102,1,3.999982466
425,-7.86453,15.52908,�colevarkeli,2,91,1,3.759959522
242,-7.4936,16.55364,�colewerken2,2,123,2,3.999991657
609,-8.48963,16.02252,�colezegnoune,1,71,1,0
452,-8.07054,15.86853,�colezemzem2,1,31,1,0
555,-8.87352,16.31342,�colezwaghir,1,25,1,3.999988843
35,18.0797,-15.97292,COLLEGE ARABE,14,350,17,0.015682315
131,18.05519,-15.95449,COLLEGE ARAFAT2,9,225,27,0.027614988
139,18.07241,-15.94823,COLLEGE ARAFAT3,10,250,22,0.013496195
160,18.04913,-15.95928,COLLEGE ARAFAT5,14,350,24,0.027531607
140,18.07105,-15.94348,COLLEGE ARAFAT6,6,166,20,0.027335371
147,18.06126,-15.95749,COLLEGE ARAFAT7,13,325,26,0.025168241
48,18.12709,-15.91248,COLLEGE DAR NAIM,8,200,15,0.023756574
62,18.07495,-15.94151,COLLEGE DAR NAIM 1,15,375,30,0.027026913
54,18.10247,-15.92805,COLLEGE DAR NAIM 2,14,350,30,0.024701735
46,18.1185,-15.92853,COLLEGE DAR NAIM 3,8,200,17,0.0206463
49,18.12461,-15.92965,COLLEGE DAR NAIM 5,12,300,14,0.01879609
36,18.0789,-15.97328,COLLEGE DES JEUNES FILLES,10,250,22,0.015759829
43,18.09892,-15.96032,COLLEGE DU KSAR,14,350,30,0.015099729
1,18.05622,-15.98822,COLLEGE EL MINA,25,625,31,0.01641676
6,18.02352,-15.98279,COLLEGE EL MINA 4,9,225,14,0.026111667
240,18.01482,-15.97062,COLLEGE RIAD 2,16,400,33,0.032170921
230,17.99596,-15.96185,COLLEGE RIAD 3,12,300,18,0.039584998
225,18.009,-15.95865,COLLEGE RIAD 4,8,200,18,0.03296953
227,18.01522,-15.95546,COLLEGE RIAD 6,12,300,8,0.020716304
74,18.07974,-16.00081,COLLEGE SEBKHA 1,15,375,24,0.006615489
70,18.06273,-16.00747,COLLEGE SEBKHA 2,8,200,16,0.008582902
183,18.1265,-15.9367,COLLEGE TEYARETT1,17,425,32,0.016050442
195,18.07723,-15.93389,COLLEGE TOUJOUNINE 2,12,300,23,0.028943724
198,18.06319,-15.8989,COLLEGE TOUJOUNINE 3,9,225,20,0.043691018
219,18.04224,-15.94662,COLLEGE TOUJOUNINE 5,17,425,34,0.033310077
97,18.10196,-15.9924,COLLEGE TZ2,6,150,13,0.003946144
222,18.04583,-15.93078,COMLEX ESPASE LIBRE,7,175,6,0.036447975
44,18.07508,-15.91055,COMPLEX THOURAYA,3,42,4,0.035919114
87,18.08275,-15.97474,COMPLEXE DES ECOLES PRIVEE EL KHIYAR,18,450,50,0.014350427
210,18.07102,-15.92668,COMPLEXE EL EMJALD,28,659,42,0.032789398
74,17.98554,-15.97043,Complexe Franco-Mauritanienne,5,145,6,0.024380076
9,18.0814,-15.98325556,COMPLEXE SCOLAIRE TINKORO KAMARA,8,233,9,0.01191378
1648,-12.07298,15.96263,complexemel,4,248,3,0
10,18.111163,-15.975858,COMPLEXES DES ECOLES EDHIYA,11,166,12,0.006866648
71,18.07922,-15.99129,CORPS DES ECOLES ZAHARA,9,225,22,0.009834293
31,18.03548,-15.97966,COUMBALY,7,98,8,0.024228225
9,-7.89772,16.5427,craeelbarke,1,64,1,3.279949813
113,18.06035,-15.95334,D'HOU NOUREINY,17,553,18,0.026735507
1642,-12.77121,16.42689,dadbenicherve,5,477,6,3.759944337
2234,-14.90367,16.83759,Dakhla,1,58,1,0
2633,-11.62793,15.75136,danghv_foulane,2,51,1,3.999999478
1479,-13.23914,16.21377,danki,3,257,3,3.999992885
145,-7.23791,15.81632,Dar barka 2,1,50,1,3.999967284
1549,-12.91804,15.53113,Dar beidha,2,120,2,3.999988708
17,18.053727,-15.993707,DAR EL AZHAR,6,150,24,0.008534255
47,18.06714,-15.9847,DAR EL AZHAR,9,338,10,0.013119627
60,-7.04869,15.81837,Dar el barka tnaked,1,51,1,3.99997781
44,18.0743,-15.96473,DAR EL FICR,6,151,7,0.01965232
228,18.0089,-15.9723,DAR EL FIKR RYADH,14,460,18,0.03305985
29,18.1128,-15.91958,DAR EL ILM,5,177,6,0.024933994
214,18.07122,-15.93509,DAR EL MAARIF,6,150,14,0.030014573
